,Age,Income,Outage_sec_perweek,Contacts,Bandwidth_GB_Year
606,71,26164.5,12.27450189,0,1290.274294
607,26,60231.84,9.712856304,0,1200.010955
608,71,20191.76,9.741346714,0,774.8506663
609,51,44316.41,15.26191649,2,1178.437008
610,89,51090.87,14.12126974,2,1321.193696
611,58,58324.01,12.35356432,3,821.4684599
612,46,48137.75,11.20346894,1,986.2673645
613,19,19639.83,5.489232783,1,587.538153
614,18,27259.78,12.74662948,2,1517.166558
615,78,86897.5,11.58210776,2,520.606284
616,51,27537.94,5.702833154,2,1138.169594
617,65,8690.46,12.55174668,0,829.9759818
618,37,29823.06,16.27747113,1,477.2500925
619,38,28790.03,9.95126762,1,944.3304649
620,84,63725.44,10.8901854,0,1499.600891
621,43,14900.46,10.07652766,2,524.9630078
622,34,37552.96,11.88831901,3,1035.02733
623,48,163086.24,13.7568705,2,1281.923094
624,56,15621.76,10.75643368,1,951.3512058
625,53,12782.07,5.330342998,2,894.626194
626,55,14331.34,10.54615588,0,1045.360604
627,35,25934.55,6.569174155,2,1829.923575
628,18,37860.79,12.13559132,0,838.8374504
629,38,99007.42,5.114864238,3,688.2231899
630,55,49915.86,12.67661786,2,927.5974127
631,81,11455.64,13.26508243,1,2031.266556
632,55,22322.51,11.98809409,2,1241.892931
633,64,67019.55,12.29322885,1,1662.516242
634,80,61436.18,8.157170567,1,857.6130334
635,36,83705.06,8.36802634,1,1640.244176
636,42,58187.53,8.645688486,1,991.424632
637,44,36699.84,9.435961177,1,2895.881802
638,24,26942.28,11.06173556,1,1396.347808
639,39,15638.87,7.48309773,0,640.3809858
640,68,49252.56,13.31601627,1,2072.694492
641,83,8497.8,10.34957334,0,1001.860025
642,56,56574.39,10.38237508,1,1669.613093
643,47,58297.91,10.27122446,0,878.627791
644,59,24940.07,9.542022573,1,558.9953054
645,28,18410.16,9.417040882,1,570.1301629
646,81,85742.06,11.00921312,1,1178.057753
647,69,100626.29,13.90587666,1,1219.21915
648,77,20485.31,14.40659587,1,1000.051774
649,26,24166.24,13.36710209,0,1233.889856
650,47,60415.32,8.497807171,0,2245.476461
651,50,40667.47,7.842029127,0,1243.478237
652,46,29876.17,8.063885304,0,1502.677072
653,40,22790.72,9.957204622,1,3249.417944
654,52,67828.98,13.32489174,4,764.893446
655,68,94520.02,3.507354765,1,708.0622854
656,82,172884.11,8.624034211,1,1075.001724
657,83,45301.07,16.35739677,1,847.7321161
658,21,13673.66,3.629351785,2,1967.957184
659,43,33731.69,10.73698075,0,1066.193338
660,65,47738.37,11.284594,1,961.1315871
661,82,26633.0,10.40270813,0,1639.197703
662,48,70806.33,15.0905113,0,1200.853937
663,79,73566.21,12.95955778,0,2562.992759
664,33,50601.07,10.05136169,0,1766.503802
665,37,111380.52,5.129502971,0,333.3304389
666,35,30774.73,10.7459413,1,1561.128541
667,59,12428.24,3.43357667,1,323.972804
668,44,43677.48,8.220782475,2,1643.91894
669,74,50806.21,12.11791408,3,406.5230396
670,31,32796.83,13.23925733,1,932.1606254
671,60,43636.68,8.670379621,1,906.7867988
672,18,44349.71,8.82164481,2,1737.354579
673,84,37376.03,11.35680475,2,1986.939234
674,68,60317.8,9.271105349,1,532.0660282
675,86,72436.33,7.92301547,0,1014.45747
676,73,54937.5,12.07745494,1,871.2907856
677,46,4739.77,10.10753133,1,794.8748353
678,19,48037.69,15.4360432,2,949.785575
679,27,37415.85,8.319615273,0,1751.748167
680,76,114609.0,8.14229928,1,954.4058631
681,56,90059.86,8.862064813,0,1390.292533
682,42,25670.71,13.9772991,3,2283.692222
683,76,19288.27,11.97665938,1,625.2785223
684,42,39087.76,8.361906963,0,2129.856605
685,32,169580.73,3.625998515,0,1307.965782
686,27,16593.59,6.306089367,0,1554.416773
687,74,18326.88,9.479801512,0,1328.568048
688,64,168097.1,10.69315843,0,985.0943424
689,30,5850.56,9.883677574,1,1503.682743
690,23,16064.99,10.2900353,1,2253.839865
691,44,66365.07,14.34431543,0,586.1493754
692,77,53562.86,8.936042397,2,1813.614194
693,78,28937.89,8.950709439,1,1831.930109
694,20,62952.13,14.9103207,2,2580.979643
695,53,45777.4,12.37429389,0,930.6501084
696,20,6396.98,5.896054877,1,1561.283799
697,82,26785.51,15.04983927,0,491.8773506
698,43,23311.73,8.375886131,1,1300.689811
699,38,65056.0,10.7721728,3,1252.81737
700,81,62921.94,11.72362557,2,1511.1388
701,34,120435.58,8.365498538,1,2230.367018
702,36,12145.97,7.275899757,1,1885.438773
703,38,46111.61,6.987857557,0,947.6695867
704,33,81170.43,13.08571695,1,1025.701125
705,66,18893.5,8.367217945,1,1982.131752
706,78,11583.37,15.29183368,1,1780.791626
707,80,16852.05,8.824004704,0,700.0569426
708,38,68180.35,6.913368813,1,1924.891176
709,80,26569.28,15.22907333,0,704.1947645
710,48,24034.97,9.864571407,2,1207.740526
711,20,19474.37,11.03086435,2,1064.895012
712,18,23775.33,11.02449018,2,743.4780761
713,49,52875.82,10.83227898,1,1251.370845
714,80,46786.18,10.0934549,1,470.682278
715,24,68647.24,12.71080854,1,1112.686143
716,87,84826.6,7.612812481,0,2064.474901
717,73,42305.68,7.167928889,0,1716.888034
718,76,18301.98,14.32600086,1,1114.13669
719,80,46647.99,14.28125681,2,718.0624099
720,89,28330.55,10.86134286,3,800.1531959
721,43,11661.07,6.858268186,1,1680.337106
722,50,82226.63,7.530481623,1,1416.865765
723,64,8864.63,7.373007212,0,1573.289677
724,49,96022.76,8.025412394,2,1619.817463
725,32,52856.4,9.730159336,1,1596.707755
726,31,37772.16,13.09411393,0,908.0504522
727,44,53135.08,2.992013152,1,1449.202089
728,52,38311.94,12.1362412,2,1790.688379
729,66,25100.17,8.07133879,1,3113.451696
730,54,9080.2,11.64143982,0,907.2094936
731,36,16778.35,14.19955362,1,890.4483344
732,61,24518.97,3.5419259,0,2050.67636
733,27,57938.27,8.788051372,0,1338.110998
734,89,24865.85,6.72503168,2,920.3847194
735,47,16091.65,8.241378511,1,736.1743773
736,81,48226.58,6.164653674,0,857.7406243
737,79,5694.61,7.094794839,1,1226.543716
738,35,15603.09,9.263024683,2,1495.554533
739,88,46988.4,9.55444436,0,248.179366
740,55,88666.42,8.433181103,2,395.2218567
741,34,65540.61,6.674303144,0,1857.957041
742,35,112914.39,12.77695284,1,1663.371666
743,43,18534.37,8.586124112,1,318.0435078
744,70,27588.53,11.18777585,4,1386.813604
745,50,3563.55,9.545907757,2,1535.462356
746,43,106964.84,11.66266603,1,982.8832681
747,69,61475.04,14.46243735,3,1150.859858
748,25,59930.95,7.482298411,1,866.8410599
749,88,38656.75,12.11561244,3,1960.019242
750,69,23806.03,9.098009816,1,1788.145063
751,43,91141.18,9.981655957,0,1166.469107
752,79,23507.1,7.607841769,0,1559.679776
753,86,37837.28,9.830658025,1,1103.202075
754,84,9994.08,13.98915649,1,1207.841461
755,78,31779.0,7.999794525,3,2229.321043
756,84,18938.33,9.685619611,0,1708.75722
757,76,29459.16,8.157311089,1,830.61429
758,74,17520.23,4.407345296,0,991.7633623
759,76,15615.89,5.147134775,2,580.5443061
760,55,44493.49,13.88702214,2,586.7422583
761,57,5997.99,18.30369591,2,697.3086442
762,63,48557.08,11.30766093,0,1096.780158
763,89,13756.31,9.039378259,1,544.0000763
764,46,12366.21,11.42897436,0,1003.664665
765,22,11232.67,9.281101985,0,364.1402725
766,81,14999.93,12.49098641,0,1026.300872
767,58,30300.58,12.46342441,1,704.6408647
768,48,12339.69,12.76368534,0,1532.283357
769,78,9297.37,14.4902121,1,427.3743388
770,72,27581.84,10.58136361,2,1092.959251
771,76,45553.16,14.4386161,3,1587.044822
772,41,78642.15,13.54202523,0,886.3435693
773,29,11408.67,8.696229317,0,598.4998978
774,88,11391.26,9.624347659,2,1099.486982
775,89,15872.36,7.831185802,1,1657.822806
776,30,30446.44,10.02846403,1,2593.301866
777,19,75130.89,7.92468528,1,1345.804923
778,87,18455.86,10.85798773,1,752.9918959
779,76,10589.74,7.892007202,2,982.2094626
780,69,7868.29,12.48033844,0,1964.354824
781,21,33329.83,9.783917847,1,1509.912313
782,26,27798.01,11.87926178,0,1947.487826
783,72,112245.07,8.960273769,0,780.3612617
784,66,45427.24,9.862233728,1,868.469474
785,45,59333.32,12.78434846,0,1523.63262
786,50,49740.98,9.051251778,0,1848.639719
787,65,15543.8,7.458066464,0,335.9239723
788,70,31138.29,12.0778957,0,1358.491904
789,47,6972.84,9.751202613,1,1714.901159
790,39,54471.65,8.278970561,0,1354.241904
791,84,1425.61,12.48971668,2,513.2164776
792,83,29470.61,10.4673283,1,639.7187297
793,31,5149.97,13.84635691,0,1444.321124
794,62,57559.65,10.02798635,1,854.4182496
795,85,14824.71,7.363525885,0,829.2707102
796,40,74381.07,15.15657239,1,1211.247766
797,67,62905.7,8.441192512,1,1096.234525
798,33,4297.28,10.80087066,2,2312.167935
799,77,36678.72,10.35866414,0,3088.823891
800,20,20433.9,10.4009592,0,1810.319743
801,75,17089.24,10.39432745,0,1479.639912
802,24,27466.82,15.08380131,0,2208.615485
803,73,29249.18,6.479792672,0,1232.913132
804,63,50264.01,12.76255256,0,928.4588213
805,67,10231.67,5.031953948,0,1779.049529
806,44,51937.51,12.63331903,1,1039.252532
807,52,6914.4,1.180258979,2,1262.21298
808,61,35808.85,10.84787976,0,993.6031859
809,41,43329.35,8.222455858,0,1590.329883
810,49,25435.29,12.9775086,4,1048.128938
811,45,33809.72,3.908365171,1,2678.418264
812,39,98173.49,6.483393995,1,993.8801154
813,52,6990.37,5.729464009,1,2268.392356
814,42,29345.58,7.450205641,0,610.2580075
815,29,21616.35,14.37269379,2,1243.779967
816,52,29736.31,3.461555254,0,1460.586413
817,80,10670.46,10.13650144,0,1774.586726
818,83,15842.09,6.69907945,1,1022.516053
819,73,41717.46,7.544577618,2,805.1476345
820,34,29907.64,9.891516764,1,1173.669727
821,82,12482.52,10.39942085,0,2551.579661
822,23,12072.44,7.010398119,0,2033.164639
823,64,47300.07,12.47369418,0,1094.729266
824,47,42440.36,14.81572883,2,1396.977223
825,37,35223.63,7.647106164,0,1526.166139
826,84,87580.83,9.746705702,0,767.1879493
827,45,24608.16,12.19720019,0,1224.30253
828,20,32011.39,14.34937361,1,1311.269805
829,56,78944.18,9.263624334,2,1120.116258
830,80,21878.12,11.0781516,2,623.8543707
831,76,29005.1,11.97165632,0,635.4288732
832,79,14715.35,9.812128627,1,943.6675679
833,18,3401.06,11.05079611,0,766.7921091
834,19,45181.91,13.9416954,0,958.0823564
835,47,51909.42,10.13282402,0,720.5035962
836,56,20070.17,6.486151578,1,2044.73861
837,19,23299.98,10.09307939,1,2653.32821
838,24,34292.78,16.16759956,2,1214.758985
839,57,37119.33,5.64473528,0,575.2472429
840,65,28056.39,7.637291768,2,2441.022927
841,43,6169.09,7.335113752,1,1732.013844
842,70,14219.58,11.16404955,0,1815.9129
843,60,48525.16,8.096814588,1,1404.974888
844,62,42076.21,7.428239784,3,751.8733285
845,22,69595.62,13.52402765,2,829.1270366
846,65,12476.49,8.588524095,2,1277.906866
847,86,71049.68,12.28484802,1,853.3942121
848,44,80844.48,6.325988402,1,1371.738945
849,27,22864.34,12.50317843,0,824.8053885
850,22,58126.33,16.58995671,1,1549.466596
851,83,47218.76,13.27497461,2,2601.095159
852,23,4064.62,8.461468748,0,1038.488303
853,81,24829.93,13.12937988,1,579.4447417
854,79,69238.83,8.023586737,3,1317.520342
855,18,11969.69,8.023097117,2,1621.139508
856,43,9124.29,14.87070352,3,1116.825249
857,18,27405.08,10.3803815,2,1233.62831
858,83,17280.24,10.65786656,1,2195.914801
859,55,37330.86,10.52752198,0,618.3644109
860,61,32389.5,10.67064745,2,698.7845202
861,54,26728.25,13.3713819,4,1541.269223
862,51,67100.14,6.780313334,0,441.5863902
863,81,26763.52,10.65970319,1,1221.696817
864,23,24147.42,10.60676299,0,868.9523115
865,61,18653.61,10.60701919,1,1215.412022
866,48,37922.51,8.441465412,1,1212.756335
867,58,23330.47,10.79373083,1,828.6984604
868,63,38378.12,19.08168517,2,1040.933456
869,78,2978.04,12.13409749,2,473.0515906
870,34,9441.99,11.11012751,3,922.2958319
871,66,34901.12,11.31808678,2,1266.982166
872,32,13359.18,8.925549447,1,476.2957809
873,55,20761.43,10.01977372,0,1097.557516
874,32,21486.46,5.349482623,1,2539.76136
875,69,36233.87,9.530649932,2,1068.543522
876,51,22120.88,10.06967038,1,1004.100502
877,39,40725.32,10.27136063,2,1801.182918
878,30,44831.61,12.24849045,2,1990.914106
879,38,36574.2,4.771959745,1,1469.359942
880,87,40921.71,11.53388751,1,1041.301237
881,73,32746.0,11.90094641,0,1109.108163
882,45,73919.79,14.34560232,1,692.3788089
883,21,64292.47,8.659099436,0,2072.078593
884,29,73331.45,12.27991447,1,692.5685037
885,31,50561.44,6.573582085,1,1366.210807
886,37,39478.06,10.47189661,0,1476.963855
887,57,40460.35,13.32211645,0,1321.204826
888,26,33602.96,5.439572058,0,1557.923129
889,36,58590.12,7.84599874,1,740.0368256
890,83,71916.6,8.989389393,0,644.2789946
891,60,38692.31,10.9725355,2,1640.006106
892,74,8882.51,16.53887592,3,545.6211065
893,35,36384.62,15.56284947,1,1258.06366
894,59,22107.4,8.121051317,2,1582.783024
895,55,125002.34,4.937247087,0,596.3449707
896,66,25472.79,5.921988779,1,1335.902829
897,49,45020.08,11.61603945,0,1460.632443
898,22,33543.36,11.08657399,0,545.1832765
899,32,18555.15,8.406366357,0,463.6509838
900,72,40108.38,13.05019837,1,1766.074131
901,34,18762.01,12.017333,0,1101.650764
902,77,70372.16,10.51532824,0,1490.383762
903,27,6424.15,6.056073185,3,1328.747604
904,48,67012.93,5.900461334,1,1199.466728
905,67,34090.24,4.455529019,0,1234.176575
906,59,46728.49,10.13094024,0,809.979871
907,42,20841.67,10.02323853,2,1196.870152
908,75,7862.38,0.760277434,1,649.8383392
909,48,12000.1,5.114025367,1,927.9297296
910,87,29812.92,6.988268456,0,984.2036034
911,43,49710.21,14.96043073,1,1148.280787
912,20,70419.88,12.36821127,2,1719.483972
913,48,70133.7,10.87926101,2,1880.78289
914,21,78537.66,15.55101617,0,1560.361086
915,34,42917.45,8.211187999,3,1930.805216
916,30,6300.17,11.71773291,2,1447.711265
917,50,18414.04,6.911626144,0,836.5749555
918,35,32399.51,6.271196467,1,1224.604104
919,76,8716.12,10.52545349,1,765.8624235
920,38,97592.52,9.699996141,0,1553.013845
921,75,28704.22,11.00710107,0,1320.132625
922,37,43995.62,13.86336803,0,1642.394079
923,67,26659.08,3.294848551,2,876.2446802
924,84,12571.62,12.58586084,1,1424.117227
925,81,14623.21,8.888970383,1,1083.381195
926,26,53713.12,7.054722377,2,900.6921852
927,20,7598.57,7.14125345,0,1482.558282
928,20,23773.72,5.965254402,0,1386.2317
929,18,29810.9,8.159988366,0,970.4333183
930,37,47683.58,5.729233184,1,806.2451255
931,41,77396.38,6.572735215,2,1258.30276
932,36,39770.82,10.86747966,2,938.5556359
933,64,83953.98,10.56770254,2,853.1123448
934,56,76785.63,9.718721513,1,1706.688082
935,34,37860.53,11.6041258,1,658.4234711
936,52,38119.34,9.586917162,2,1375.909262
937,44,18073.86,8.606588238,1,708.2981607
938,62,45860.11,10.01552859,0,1729.48154
939,32,24499.96,11.30041277,0,848.3285479
940,34,4493.49,10.41328888,1,1302.621469
941,26,17649.89,7.694429352,0,730.6968601
942,46,9035.25,12.37922958,0,1965.419062
943,57,60251.75,13.65070244,2,771.5712211
944,54,17773.11,9.846699861,0,1830.93361
945,60,47573.47,13.03239121,1,1486.699299
946,43,47529.47,13.17617062,1,823.39436
947,20,59153.65,10.82285908,0,641.845268
948,89,71934.85,13.25327303,0,594.5451059
949,77,32149.05,9.751665909,2,738.8929143
950,25,113086.55,13.18785324,3,534.5843758
951,89,17714.64,7.639596437,0,427.0934802
952,39,21128.1,10.28840622,0,3069.566918
953,58,17104.94,11.22141288,0,1072.481938
954,57,132139.98,9.046493464,2,2389.270826
955,88,6953.72,10.35968528,0,1663.694612
956,27,68776.91,9.42589315,1,1887.894567
957,52,131500.47,12.40982989,1,1943.761302
958,85,55859.65,8.978754052,2,1794.480836
959,21,36226.45,10.0260969,1,985.5778302
960,23,44520.0,14.17316345,1,1589.339963
961,72,43738.55,10.07197012,0,792.520824
962,37,10772.59,7.024369189,0,793.2826057
963,31,55821.74,3.888998584,1,580.0697389
964,29,88584.08,7.336069408,0,1738.098524
965,80,6274.49,7.98755916,0,474.5558784
966,23,7371.1,8.397641269,4,2026.429158
967,70,20377.63,10.72236279,1,1434.828418
968,41,20412.53,9.957228621,3,754.4414431
969,44,47154.41,11.7318828,2,1784.759356
970,33,49397.46,11.24862413,3,1069.849043
971,19,38914.23,8.850529612,2,1118.73994
972,34,186035.04,7.419287002,2,1548.705967
973,72,37340.2,11.06857815,0,863.4623731
974,43,22303.29,9.565152901,2,708.9358044
975,23,7211.12,8.482888636,0,1136.110777
976,20,58333.09,9.652139761,0,804.489391
977,56,46257.12,8.539641939,1,1202.670117
978,69,94363.97,10.64291697,1,1244.709018
979,60,15902.97,11.20520071,0,1040.272445
980,88,11586.87,8.063335935,1,1664.080114
981,23,29621.97,13.31380475,1,1366.71852
982,82,29853.08,10.71615894,1,600.0687482
983,82,30594.26,8.081619837,0,1848.378413
984,69,19287.42,12.51549843,1,1352.986244
985,31,48925.7,8.86985406,0,2323.778584
986,24,13622.77,15.54783164,2,1084.371719
987,41,4032.12,5.232014731,0,1615.988955
988,63,23162.08,10.53236725,1,643.5422493
989,38,25593.92,13.85111325,2,732.3533606
990,58,45252.03,8.140661137,1,841.9396981
991,37,18394.86,12.33741082,1,939.1433243
992,56,64017.78,12.45682505,0,1588.313232
993,34,10365.43,11.72006175,3,791.8768514
994,74,109366.11,9.309881954,0,1464.182884
995,38,47719.56,9.757158826,3,1838.063609
996,19,41311.01,6.680449508,1,1173.76564
997,81,29527.2,11.13463155,0,1280.37995
998,65,59990.91,9.604665557,0,767.8506996
999,48,48587.84,9.312625685,0,816.9532955
1000,67,154718.85,9.738312225,0,1919.29861
1001,44,6315.99,10.75310595,0,800.3296612
1002,33,66392.52,13.66391306,1,1070.978131
1003,70,16469.29,12.73263489,0,2065.398671
1004,86,37938.69,10.75719664,1,1477.960194
1005,79,15202.61,5.678334284,3,1298.399804
1006,78,22880.13,9.256839293,2,888.7604416
1007,70,71860.3,6.005716686,1,433.121911
1008,63,33323.68,8.449531886,1,2496.770215
1009,50,10181.73,7.843654266,2,561.4934455
1010,80,35681.35,13.62253111,1,587.1708313
1011,53,43506.03,9.555432535,2,2278.858365
1012,46,60953.64,11.21221327,2,1034.285556
1013,40,27475.94,9.407074462,1,1668.961962
1014,64,59702.94,6.086629667,0,1422.632058
1015,40,18203.4,9.304463636,0,630.0568972
1016,72,117194.61,5.488512386,1,1150.804118
1017,65,38166.25,6.981877587,1,1223.869565
1018,49,3836.01,12.9482381,0,1065.450757
1019,20,35426.36,7.951655098,0,1761.711017
1020,84,126236.18,10.89715144,0,1604.372091
1021,70,28797.05,8.830393232,3,2035.86052
1022,86,43552.14,19.2677815,0,2220.436194
1023,75,14508.23,5.862004423,1,908.6839372
1024,41,25312.29,8.98242621,0,2329.836404
1025,59,40787.88,5.931159176,3,1714.188033
1026,89,77269.05,10.72707391,0,1086.632821
1027,36,35357.64,10.94456682,1,682.9095847
1028,71,9033.82,5.870348986,1,1077.996673
1029,20,50934.88,9.299530649,1,1333.027522
1030,62,20916.69,8.430997077,1,1277.1051
1031,27,47114.13,7.728340502,0,1312.896111
1032,38,14562.52,12.10251179,1,1638.77523
1033,55,74091.67,11.71374732,0,2267.242164
1034,51,55625.04,6.245748922,1,680.5565136
1035,52,6904.02,13.68107774,0,923.420908
1036,89,34434.44,10.47958917,0,1587.826878
1037,84,14547.9,13.31528474,0,565.4577938
1038,36,67235.07,12.78736044,1,1097.505591
1039,32,48597.51,13.41327327,0,1945.444997
1040,57,33823.17,13.93273371,1,933.2803403
1041,41,58384.68,9.290332689,1,500.7187258
1042,57,16921.75,9.008013496,1,1503.123653
1043,84,20614.28,9.983403111,0,721.8510774
1044,78,22247.54,6.364065547,0,1674.078908
1045,40,36486.42,12.37242269,1,2155.00052
1046,38,4109.71,8.222298126,1,1088.786574
1047,19,86396.3,12.232234,0,892.0207872
1048,28,1443.16,9.306097105,0,756.2815791
1049,74,17782.67,9.65902772,1,811.3375327
1050,19,89527.4,14.72092154,1,2020.504216
1051,64,5387.61,11.80636108,1,955.7834668
1052,73,10842.41,12.27786817,1,1808.366194
1053,22,30185.46,9.203049013,2,1743.932853
1054,30,71322.77,7.729323128,1,551.6881554
1055,85,25434.15,8.316451322,0,1141.532192
1056,82,63225.56,10.67873215,0,1480.891431
1057,18,28589.45,6.867261371,0,1911.782207
1058,83,36472.91,10.28039766,1,571.1030177
1059,69,91252.07,13.33611658,0,1705.362101
1060,30,24600.9,3.98804545,2,821.1684673
1061,74,60420.05,7.478384978,2,913.521381
1062,27,44447.24,8.667871777,2,1114.016493
1063,74,76994.63,9.949410035,1,286.5451139
1064,66,33663.55,8.194524344,1,1171.815364
1065,43,78661.45,10.20451845,1,437.8833399
1066,32,31578.17,8.504581001,0,2062.863163
1067,63,37747.34,5.36030216,2,1857.751688
1068,62,56372.08,9.26498924,0,1782.558347
1069,27,20372.35,14.82711414,2,577.1451549
1070,36,15878.23,8.131344693,0,1156.192762
1071,42,70711.36,8.225714709,1,2001.502073
1072,44,7966.08,10.38958279,0,789.5226439
1073,64,81748.07,13.77280014,1,1996.643218
1074,73,19146.42,10.51064826,0,1284.667114
1075,80,61256.3,11.10202866,3,951.2972085
1076,43,74719.96,6.771224401,0,1091.751973
1077,69,36934.53,13.12198645,3,752.7262389
1078,74,51529.04,8.102372401,2,765.3008585
1079,58,59195.65,12.83502533,0,1477.859712
1080,21,28727.43,10.55414085,1,2323.477681
