,Age,Income,Gender,Outage_sec_perweek,Contacts,Yearly_equip_failure,TechSupport,Bandwidth_GB_Year
479,56,49800.1,2,11.35513416,3,1,1,1103.594576
480,32,6958.83,2,7.524691972,0,0,1,3143.245184
481,50,19133.76,2,9.993073346,3,1,1,1381.802291
482,53,23413.1,2,11.38306511,3,0,1,1091.10126
483,84,11957.82,2,9.818276662,0,0,1,891.9472856
484,33,31250.41,2,14.32006623,0,0,1,538.1168657
485,29,9487.91,1,10.02701706,1,0,1,497.9042695
486,87,13533.47,1,12.67439697,2,1,0,1115.476658
487,34,46533.08,1,11.95689175,2,0,1,522.7315686
488,34,47946.16,1,16.23914454,1,0,0,961.5888385
489,28,14393.72,2,12.55052929,3,0,1,883.9008134
490,68,4102.64,2,13.71586929,2,1,1,565.3167155
491,26,11249.18,2,8.90345193,0,1,0,2062.605873
492,61,18684.74,2,11.70304454,1,1,0,1197.080651
493,79,75276.52,2,3.602721856,0,0,1,1972.725118
494,49,78129.73,1,5.21028807,0,0,1,1427.321538
495,85,97761.18,1,9.442505655,1,0,1,1218.124487
496,25,20789.86,2,2.760749024,1,0,1,1874.789062
497,19,34038.71,2,13.2491569,0,0,1,1806.007164
498,28,16051.94,1,13.4911859,0,0,1,1939.600904
499,86,24266.04,2,7.779828793,0,0,1,2275.888923
500,54,28712.86,1,10.68579941,1,0,1,1372.385193
501,28,18966.81,2,9.905787776,1,0,0,785.6266383
502,25,67530.44,2,11.62388139,1,0,0,1226.343895
503,81,38866.92,1,12.19296315,1,1,1,1047.361909
504,89,44314.39,2,6.892345443,1,0,0,893.5446642
505,62,26929.55,1,8.482252615,0,0,1,1210.047397
506,31,50643.95,1,9.179212931,1,2,1,2329.912456
507,48,4803.58,1,9.321060469,0,0,1,1163.407505
508,22,21278.71,2,13.24354261,1,0,1,736.9303356
509,22,16874.68,1,14.7376853,0,0,1,1134.880009
510,20,20314.7,1,7.766411994,0,0,1,1561.294194
511,58,146494.7,2,9.256391341,2,0,1,1216.325478
512,81,28908.4,2,8.27152774,0,1,1,1192.502878
513,26,159315.5,1,10.08608649,0,1,0,2140.402985
514,89,47370.85,2,6.964656883,0,1,1,867.2394016
515,59,59158.79,2,7.514067308,2,0,1,1581.016214
516,75,39802.79,2,3.262720061,0,1,1,724.6774743
517,35,50195.66,1,13.69828326,0,0,0,1123.971139
518,28,52946.65,2,8.363844619,1,0,1,2633.809472
519,48,7681.82,1,11.34885042,0,0,1,967.7426094
520,29,17876.13,2,11.81880212,0,1,0,2101.344074
521,62,21795.58,1,8.661233766,3,0,1,862.3199149
522,43,5192.16,1,7.423384386,0,0,0,921.1401066
523,66,60897.92,1,8.827647599,2,0,0,752.1641496
524,56,35939.37,2,12.48417719,1,0,0,522.7806578
525,73,24091.33,2,10.56592379,1,0,0,736.161108
526,21,41209.8,2,11.60110678,0,1,1,2148.889242
527,48,26695.46,2,19.07180624,1,0,0,1304.999684
528,82,14185.42,2,12.13702885,2,0,0,292.4731737
529,22,12765.41,2,8.088906499,1,0,1,655.3814577
530,34,11386.53,2,10.16305189,2,1,0,660.0908173
531,56,56131.21,2,10.14030426,3,1,0,1655.780173
532,25,50560.17,2,7.823058882,0,0,1,1090.76661
533,44,24202.12,3,10.36003643,0,0,0,1136.118286
534,59,1668.97,2,11.24744549,2,0,1,673.2665835
535,63,36973.83,1,8.503805869,4,1,1,831.1303039
536,76,17218.09,1,14.78936522,1,0,1,729.541703
537,41,34228.9,1,14.24429679,1,0,1,1163.701618
538,25,31159.95,1,6.027816542,3,0,1,1720.167182
539,40,21654.51,1,10.4766784,0,0,0,626.5880936
540,77,36121.33,2,8.397331803,1,0,1,369.7619068
541,20,76136.04,2,12.1663565,0,1,1,1197.180331
542,53,20957.58,2,9.133118524,0,0,1,1164.240281
543,36,33559.74,2,13.04068054,3,1,0,1651.424177
544,86,30142.44,1,10.43511467,0,0,0,1489.301457
545,59,21663.69,2,12.35764261,1,0,0,775.0343206
546,26,12924.08,2,12.33031848,1,1,1,1808.311421
547,61,67021.35,2,18.30717385,0,1,1,1942.452213
548,27,31006.39,1,14.35467948,2,0,0,2847.700412
549,53,28580.25,1,9.431168696,2,0,1,908.4356314
550,32,23706.94,2,11.27381764,1,0,0,973.4512833
551,60,49693.17,2,10.93898196,1,0,1,1097.703155
552,25,77622.97,2,6.464103552,1,1,0,2936.746847
553,52,86411.28,1,5.772344439,1,1,0,1883.962411
554,32,46353.07,1,11.17925847,4,1,0,1808.501398
555,88,62359.81,1,10.26897415,0,0,1,844.8711719
556,59,19942.74,1,10.11933502,1,1,1,1215.114995
557,54,51203.14,1,8.776451212,1,1,1,382.5347203
558,83,10818.08,2,9.011401399,0,0,1,1043.790368
559,88,33165.9,2,10.91857997,2,1,0,851.1414085
560,68,25819.56,1,7.298432418,1,0,0,1762.075547
561,38,21806.2,2,13.40423523,0,0,0,1350.716866
562,23,28082.45,1,9.879567236,1,1,1,1052.042079
563,55,69662.99,2,7.329478649,2,0,1,1159.678094
564,43,54674.22,2,9.311560353,3,0,1,338.2592054
565,61,16706.02,2,11.13291822,1,1,1,851.811469
566,38,31980.81,1,12.236238,1,0,1,669.0040793
567,28,41955.27,1,12.03070714,4,0,1,910.210446
568,84,57107.43,1,5.33893117,1,2,1,1981.954133
569,22,6769.7,1,15.39425705,1,0,1,1695.851887
570,34,65191.79,2,7.879092117,0,0,0,1305.953642
571,28,35947.74,2,7.006566848,3,0,1,1950.886897
572,83,23022.97,2,10.9783735,0,0,1,1631.872719
573,86,33529.19,2,9.023888498,2,1,1,954.6181316
574,79,73378.99,2,6.599742586,0,0,1,957.753476
575,56,3504.7,2,8.863330522,0,0,1,1057.571757
576,47,20125.41,1,8.842692082,0,0,1,1277.521575
577,84,25807.14,1,8.832305481,2,0,1,327.6622533
578,35,21801.03,2,12.47810556,0,1,1,1193.589255
579,26,15518.51,2,9.877572075,1,2,0,1252.155771
580,41,10299.94,1,6.048302665,0,1,1,261.1185652
581,50,30944.95,1,11.62322378,0,0,1,879.6579171
582,34,80906.28,2,17.23011599,2,0,0,1080.597617
583,22,39281.35,2,14.68014234,0,0,1,1262.007891
584,55,14536.31,2,13.12045068,2,0,1,1713.178075
585,80,43044.31,2,7.173629507,1,1,0,1264.760574
586,85,19373.31,1,13.25882319,0,1,0,1356.299478
587,58,46426.0,1,9.408080299,2,0,1,386.0863102
588,37,24903.99,1,6.860771245,0,0,1,1299.066214
589,71,82554.24,1,4.12236456,1,0,0,278.5411418
590,63,48163.8,2,13.08013867,1,0,1,1014.311651
591,47,25331.3,1,8.194610203,1,1,1,1511.115195
592,80,25898.52,2,10.98987178,0,3,1,1795.270512
593,26,2374.22,1,11.91761523,2,0,1,551.1855922
594,28,88915.15,1,7.344740595,0,1,1,1051.833922
595,38,21168.49,2,7.325364653,2,0,1,567.3663629
596,79,74026.91,1,8.200222508,1,1,1,1614.036609
597,48,21064.75,2,10.4962468,1,0,1,771.6292755
598,80,42659.99,2,8.461081572,0,0,1,1329.158978
599,66,15253.93,1,8.941096681,2,0,1,1929.06738
600,26,29353.41,1,7.752382962,0,0,0,1845.830672
601,56,35089.38,1,9.647132151,0,1,1,909.6827162
602,69,75443.13,1,10.91251295,1,2,1,1084.807286
603,73,55081.63,1,8.442478548,1,0,1,1602.254193
604,55,16581.74,1,10.21682783,1,0,1,1435.057667
605,32,29361.24,1,16.82309021,3,1,0,729.7054333
606,71,26164.5,1,12.27450189,0,0,0,1290.274294
607,26,60231.84,2,9.712856304,0,1,1,1200.010955
608,71,20191.76,2,9.741346714,0,1,1,774.8506663
609,51,44316.41,2,15.26191649,2,0,1,1178.437008
610,89,51090.87,2,14.12126974,2,0,1,1321.193696
611,58,58324.01,2,12.35356432,3,2,1,821.4684599
612,46,48137.75,1,11.20346894,1,0,1,986.2673645
613,19,19639.83,1,5.489232783,1,1,1,587.538153
614,18,27259.78,2,12.74662948,2,1,1,1517.166558
615,78,86897.5,2,11.58210776,2,0,1,520.606284
616,51,27537.94,1,5.702833154,2,1,1,1138.169594
617,65,8690.46,1,12.55174668,0,0,1,829.9759818
618,37,29823.06,1,16.27747113,1,0,0,477.2500925
619,38,28790.03,1,9.95126762,1,1,1,944.3304649
620,84,63725.44,2,10.8901854,0,0,1,1499.600891
621,43,14900.46,1,10.07652766,2,3,0,524.9630078
622,34,37552.96,2,11.88831901,3,0,1,1035.02733
623,48,163086.24,2,13.7568705,2,0,1,1281.923094
624,56,15621.76,1,10.75643368,1,0,0,951.3512058
625,53,12782.07,1,5.330342998,2,1,1,894.626194
626,55,14331.34,2,10.54615588,0,0,1,1045.360604
627,35,25934.55,2,6.569174155,2,0,1,1829.923575
628,18,37860.79,1,12.13559132,0,1,0,838.8374504
629,38,99007.42,1,5.114864238,3,2,1,688.2231899
630,55,49915.86,2,12.67661786,2,1,1,927.5974127
631,81,11455.64,2,13.26508243,1,1,1,2031.266556
632,55,22322.51,1,11.98809409,2,1,0,1241.892931
633,64,67019.55,1,12.29322885,1,0,1,1662.516242
634,80,61436.18,2,8.157170567,1,0,1,857.6130334
635,36,83705.06,2,8.36802634,1,0,0,1640.244176
636,42,58187.53,1,8.645688486,1,1,0,991.424632
637,44,36699.84,2,9.435961177,1,0,1,2895.881802
638,24,26942.28,1,11.06173556,1,1,1,1396.347808
639,39,15638.87,1,7.48309773,0,1,1,640.3809858
640,68,49252.56,2,13.31601627,1,1,1,2072.694492
641,83,8497.8,3,10.34957334,0,1,1,1001.860025
642,56,56574.39,2,10.38237508,1,1,1,1669.613093
643,47,58297.91,2,10.27122446,0,0,1,878.627791
644,59,24940.07,1,9.542022573,1,0,0,558.9953054
645,28,18410.16,1,9.417040882,1,0,1,570.1301629
646,81,85742.06,2,11.00921312,1,0,0,1178.057753
647,69,100626.29,2,13.90587666,1,0,1,1219.21915
648,77,20485.31,2,14.40659587,1,0,1,1000.051774
649,26,24166.24,2,13.36710209,0,0,0,1233.889856
650,47,60415.32,2,8.497807171,0,0,0,2245.476461
651,50,40667.47,1,7.842029127,0,0,1,1243.478237
652,46,29876.17,1,8.063885304,0,0,0,1502.677072
653,40,22790.72,2,9.957204622,1,0,1,3249.417944
654,52,67828.98,2,13.32489174,4,0,1,764.893446
655,68,94520.02,1,3.507354765,1,0,1,708.0622854
656,82,172884.11,2,8.624034211,1,1,1,1075.001724
657,83,45301.07,2,16.35739677,1,0,0,847.7321161
658,21,13673.66,1,3.629351785,2,0,1,1967.957184
659,43,33731.69,2,10.73698075,0,0,1,1066.193338
660,65,47738.37,2,11.284594,1,0,1,961.1315871
661,82,26633.0,1,10.40270813,0,0,1,1639.197703
662,48,70806.33,1,15.0905113,0,0,1,1200.853937
663,79,73566.21,1,12.95955778,0,1,1,2562.992759
664,33,50601.07,2,10.05136169,0,0,0,1766.503802
665,37,111380.52,2,5.129502971,0,0,1,333.3304389
666,35,30774.73,1,10.7459413,1,0,1,1561.128541
667,59,12428.24,2,3.43357667,1,0,1,323.972804
668,44,43677.48,2,8.220782475,2,1,1,1643.91894
669,74,50806.21,1,12.11791408,3,0,1,406.5230396
670,31,32796.83,1,13.23925733,1,2,1,932.1606254
671,60,43636.68,1,8.670379621,1,0,1,906.7867988
672,18,44349.71,1,8.82164481,2,0,1,1737.354579
673,84,37376.03,2,11.35680475,2,0,1,1986.939234
674,68,60317.8,1,9.271105349,1,1,0,532.0660282
675,86,72436.33,1,7.92301547,0,0,1,1014.45747
676,73,54937.5,1,12.07745494,1,1,0,871.2907856
677,46,4739.77,2,10.10753133,1,0,1,794.8748353
678,19,48037.69,2,15.4360432,2,0,1,949.785575
679,27,37415.85,2,8.319615273,0,0,1,1751.748167
680,76,114609.0,1,8.14229928,1,1,1,954.4058631
681,56,90059.86,2,8.862064813,0,0,1,1390.292533
682,42,25670.71,2,13.9772991,3,1,1,2283.692222
683,76,19288.27,1,11.97665938,1,0,1,625.2785223
684,42,39087.76,2,8.361906963,0,0,0,2129.856605
685,32,169580.73,1,3.625998515,0,0,1,1307.965782
686,27,16593.59,1,6.306089367,0,1,1,1554.416773
687,74,18326.88,1,9.479801512,0,0,0,1328.568048
688,64,168097.1,1,10.69315843,0,0,1,985.0943424
689,30,5850.56,2,9.883677574,1,0,1,1503.682743
690,23,16064.99,1,10.2900353,1,2,1,2253.839865
691,44,66365.07,1,14.34431543,0,0,0,586.1493754
692,77,53562.86,1,8.936042397,2,0,1,1813.614194
693,78,28937.89,2,8.950709439,1,1,0,1831.930109
694,20,62952.13,1,14.9103207,2,1,1,2580.979643
695,53,45777.4,2,12.37429389,0,1,0,930.6501084
696,20,6396.98,1,5.896054877,1,0,0,1561.283799
697,82,26785.51,1,15.04983927,0,3,1,491.8773506
698,43,23311.73,1,8.375886131,1,0,1,1300.689811
699,38,65056.0,3,10.7721728,3,1,1,1252.81737
700,81,62921.94,1,11.72362557,2,0,0,1511.1388
701,34,120435.58,2,8.365498538,1,0,0,2230.367018
702,36,12145.97,2,7.275899757,1,0,1,1885.438773
703,38,46111.61,1,6.987857557,0,0,0,947.6695867
704,33,81170.43,1,13.08571695,1,1,1,1025.701125
705,66,18893.5,1,8.367217945,1,0,1,1982.131752
706,78,11583.37,1,15.29183368,1,0,0,1780.791626
707,80,16852.05,2,8.824004704,0,0,1,700.0569426
708,38,68180.35,2,6.913368813,1,1,1,1924.891176
709,80,26569.28,1,15.22907333,0,0,1,704.1947645
710,48,24034.97,2,9.864571407,2,3,1,1207.740526
711,20,19474.37,1,11.03086435,2,0,1,1064.895012
712,18,23775.33,2,11.02449018,2,1,1,743.4780761
713,49,52875.82,2,10.83227898,1,0,0,1251.370845
714,80,46786.18,2,10.0934549,1,1,1,470.682278
715,24,68647.24,1,12.71080854,1,1,1,1112.686143
716,87,84826.6,2,7.612812481,0,0,1,2064.474901
717,73,42305.68,2,7.167928889,0,0,1,1716.888034
718,76,18301.98,1,14.32600086,1,1,0,1114.13669
719,80,46647.99,2,14.28125681,2,1,0,718.0624099
720,89,28330.55,1,10.86134286,3,0,1,800.1531959
721,43,11661.07,2,6.858268186,1,2,1,1680.337106
722,50,82226.63,1,7.530481623,1,1,1,1416.865765
723,64,8864.63,1,7.373007212,0,1,0,1573.289677
724,49,96022.76,2,8.025412394,2,0,1,1619.817463
725,32,52856.4,1,9.730159336,1,0,1,1596.707755
726,31,37772.16,1,13.09411393,0,1,1,908.0504522
727,44,53135.08,1,2.992013152,1,1,0,1449.202089
728,52,38311.94,2,12.1362412,2,1,1,1790.688379
729,66,25100.17,2,8.07133879,1,1,1,3113.451696
730,54,9080.2,1,11.64143982,0,0,1,907.2094936
731,36,16778.35,2,14.19955362,1,0,1,890.4483344
732,61,24518.97,1,3.5419259,0,1,0,2050.67636
733,27,57938.27,2,8.788051372,0,0,1,1338.110998
734,89,24865.85,1,6.72503168,2,0,1,920.3847194
735,47,16091.65,2,8.241378511,1,0,1,736.1743773
736,81,48226.58,2,6.164653674,0,0,0,857.7406243
737,79,5694.61,1,7.094794839,1,0,0,1226.543716
738,35,15603.09,2,9.263024683,2,0,1,1495.554533
739,88,46988.4,2,9.55444436,0,0,1,248.179366
740,55,88666.42,2,8.433181103,2,1,1,395.2218567
741,34,65540.61,1,6.674303144,0,0,0,1857.957041
742,35,112914.39,1,12.77695284,1,0,1,1663.371666
743,43,18534.37,1,8.586124112,1,0,1,318.0435078
744,70,27588.53,2,11.18777585,4,1,1,1386.813604
745,50,3563.55,2,9.545907757,2,0,1,1535.462356
746,43,106964.84,2,11.66266603,1,0,1,982.8832681
747,69,61475.04,2,14.46243735,3,1,1,1150.859858
748,25,59930.95,2,7.482298411,1,0,1,866.8410599
749,88,38656.75,1,12.11561244,3,0,1,1960.019242
750,69,23806.03,1,9.098009816,1,1,1,1788.145063
751,43,91141.18,1,9.981655957,0,0,1,1166.469107
752,79,23507.1,2,7.607841769,0,0,0,1559.679776
753,86,37837.28,3,9.830658025,1,1,1,1103.202075
754,84,9994.08,1,13.98915649,1,2,1,1207.841461
755,78,31779.0,2,7.999794525,3,1,1,2229.321043
756,84,18938.33,1,9.685619611,0,0,1,1708.75722
757,76,29459.16,1,8.157311089,1,1,0,830.61429
758,74,17520.23,1,4.407345296,0,1,0,991.7633623
759,76,15615.89,1,5.147134775,2,1,0,580.5443061
760,55,44493.49,2,13.88702214,2,1,0,586.7422583
761,57,5997.99,2,18.30369591,2,1,1,697.3086442
762,63,48557.08,2,11.30766093,0,0,0,1096.780158
763,89,13756.31,1,9.039378259,1,0,1,544.0000763
764,46,12366.21,2,11.42897436,0,0,0,1003.664665
765,22,11232.67,1,9.281101985,0,0,1,364.1402725
766,81,14999.93,2,12.49098641,0,0,1,1026.300872
767,58,30300.58,2,12.46342441,1,0,0,704.6408647
768,48,12339.69,2,12.76368534,0,1,0,1532.283357
769,78,9297.37,1,14.4902121,1,0,0,427.3743388
770,72,27581.84,3,10.58136361,2,1,0,1092.959251
771,76,45553.16,2,14.4386161,3,0,1,1587.044822
772,41,78642.15,1,13.54202523,0,0,1,886.3435693
773,29,11408.67,2,8.696229317,0,0,1,598.4998978
774,88,11391.26,1,9.624347659,2,1,0,1099.486982
775,89,15872.36,1,7.831185802,1,0,1,1657.822806
776,30,30446.44,2,10.02846403,1,0,0,2593.301866
777,19,75130.89,3,7.92468528,1,1,1,1345.804923
778,87,18455.86,1,10.85798773,1,0,0,752.9918959
779,76,10589.74,1,7.892007202,2,0,0,982.2094626
780,69,7868.29,2,12.48033844,0,0,0,1964.354824
781,21,33329.83,1,9.783917847,1,2,1,1509.912313
782,26,27798.01,2,11.87926178,0,0,0,1947.487826
783,72,112245.07,1,8.960273769,0,1,1,780.3612617
784,66,45427.24,2,9.862233728,1,1,1,868.469474
785,45,59333.32,2,12.78434846,0,0,1,1523.63262
786,50,49740.98,1,9.051251778,0,0,1,1848.639719
787,65,15543.8,2,7.458066464,0,0,1,335.9239723
788,70,31138.29,1,12.0778957,0,0,1,1358.491904
789,47,6972.84,1,9.751202613,1,0,0,1714.901159
790,39,54471.65,2,8.278970561,0,1,0,1354.241904
791,84,1425.61,2,12.48971668,2,1,1,513.2164776
792,83,29470.61,2,10.4673283,1,0,1,639.7187297
793,31,5149.97,3,13.84635691,0,0,1,1444.321124
794,62,57559.65,2,10.02798635,1,0,1,854.4182496
795,85,14824.71,2,7.363525885,0,0,0,829.2707102
796,40,74381.07,1,15.15657239,1,0,1,1211.247766
797,67,62905.7,1,8.441192512,1,0,0,1096.234525
798,33,4297.28,1,10.80087066,2,0,0,2312.167935
799,77,36678.72,2,10.35866414,0,0,0,3088.823891
800,20,20433.9,2,10.4009592,0,1,0,1810.319743
801,75,17089.24,2,10.39432745,0,0,1,1479.639912
802,24,27466.82,1,15.08380131,0,0,1,2208.615485
803,73,29249.18,2,6.479792672,0,0,1,1232.913132
804,63,50264.01,2,12.76255256,0,1,0,928.4588213
805,67,10231.67,1,5.031953948,0,1,1,1779.049529
806,44,51937.51,2,12.63331903,1,0,1,1039.252532
807,52,6914.4,2,1.180258979,2,1,1,1262.21298
808,61,35808.85,2,10.84787976,0,0,0,993.6031859
809,41,43329.35,2,8.222455858,0,2,0,1590.329883
810,49,25435.29,1,12.9775086,4,0,1,1048.128938
811,45,33809.72,3,3.908365171,1,1,1,2678.418264
812,39,98173.49,1,6.483393995,1,0,1,993.8801154
813,52,6990.37,2,5.729464009,1,2,1,2268.392356
814,42,29345.58,2,7.450205641,0,0,0,610.2580075
815,29,21616.35,1,14.37269379,2,0,0,1243.779967
816,52,29736.31,1,3.461555254,0,1,0,1460.586413
817,80,10670.46,1,10.13650144,0,0,0,1774.586726
818,83,15842.09,1,6.69907945,1,0,0,1022.516053
819,73,41717.46,1,7.544577618,2,0,1,805.1476345
820,34,29907.64,1,9.891516764,1,0,1,1173.669727
821,82,12482.52,1,10.39942085,0,1,0,2551.579661
822,23,12072.44,2,7.010398119,0,0,1,2033.164639
823,64,47300.07,1,12.47369418,0,2,0,1094.729266
824,47,42440.36,1,14.81572883,2,0,1,1396.977223
825,37,35223.63,1,7.647106164,0,2,1,1526.166139
826,84,87580.83,2,9.746705702,0,1,1,767.1879493
827,45,24608.16,2,12.19720019,0,0,1,1224.30253
828,20,32011.39,1,14.34937361,1,0,1,1311.269805
829,56,78944.18,2,9.263624334,2,0,0,1120.116258
830,80,21878.12,1,11.0781516,2,0,1,623.8543707
831,76,29005.1,2,11.97165632,0,0,1,635.4288732
832,79,14715.35,2,9.812128627,1,1,0,943.6675679
833,18,3401.06,1,11.05079611,0,2,0,766.7921091
834,19,45181.91,2,13.9416954,0,0,1,958.0823564
835,47,51909.42,2,10.13282402,0,0,1,720.5035962
836,56,20070.17,1,6.486151578,1,1,1,2044.73861
837,19,23299.98,1,10.09307939,1,1,0,2653.32821
838,24,34292.78,1,16.16759956,2,0,1,1214.758985
839,57,37119.33,1,5.64473528,0,0,1,575.2472429
840,65,28056.39,1,7.637291768,2,0,0,2441.022927
841,43,6169.09,3,7.335113752,1,0,1,1732.013844
842,70,14219.58,1,11.16404955,0,1,1,1815.9129
843,60,48525.16,1,8.096814588,1,0,0,1404.974888
844,62,42076.21,2,7.428239784,3,1,0,751.8733285
845,22,69595.62,1,13.52402765,2,2,1,829.1270366
846,65,12476.49,2,8.588524095,2,1,0,1277.906866
847,86,71049.68,1,12.28484802,1,0,1,853.3942121
848,44,80844.48,1,6.325988402,1,0,1,1371.738945
849,27,22864.34,1,12.50317843,0,1,1,824.8053885
850,22,58126.33,1,16.58995671,1,0,1,1549.466596
851,83,47218.76,1,13.27497461,2,1,1,2601.095159
852,23,4064.62,1,8.461468748,0,0,0,1038.488303
853,81,24829.93,1,13.12937988,1,0,0,579.4447417
854,79,69238.83,2,8.023586737,3,0,1,1317.520342
855,18,11969.69,1,8.023097117,2,0,0,1621.139508
856,43,9124.29,2,14.87070352,3,1,0,1116.825249
857,18,27405.08,1,10.3803815,2,3,1,1233.62831
858,83,17280.24,2,10.65786656,1,0,1,2195.914801
859,55,37330.86,1,10.52752198,0,0,1,618.3644109
860,61,32389.5,1,10.67064745,2,2,1,698.7845202
861,54,26728.25,1,13.3713819,4,1,0,1541.269223
862,51,67100.14,1,6.780313334,0,0,0,441.5863902
863,81,26763.52,1,10.65970319,1,0,1,1221.696817
864,23,24147.42,2,10.60676299,0,1,1,868.9523115
865,61,18653.61,2,10.60701919,1,0,0,1215.412022
866,48,37922.51,2,8.441465412,1,0,0,1212.756335
867,58,23330.47,2,10.79373083,1,0,1,828.6984604
868,63,38378.12,2,19.08168517,2,0,1,1040.933456
869,78,2978.04,2,12.13409749,2,0,1,473.0515906
870,34,9441.99,1,11.11012751,3,1,1,922.2958319
871,66,34901.12,2,11.31808678,2,0,0,1266.982166
872,32,13359.18,1,8.925549447,1,1,0,476.2957809
873,55,20761.43,2,10.01977372,0,0,1,1097.557516
874,32,21486.46,2,5.349482623,1,0,1,2539.76136
875,69,36233.87,2,9.530649932,2,1,1,1068.543522
876,51,22120.88,1,10.06967038,1,0,0,1004.100502
877,39,40725.32,2,10.27136063,2,0,0,1801.182918
878,30,44831.61,1,12.24849045,2,0,1,1990.914106
879,38,36574.2,1,4.771959745,1,0,1,1469.359942
880,87,40921.71,2,11.53388751,1,2,0,1041.301237
881,73,32746.0,1,11.90094641,0,0,0,1109.108163
882,45,73919.79,2,14.34560232,1,1,0,692.3788089
883,21,64292.47,1,8.659099436,0,0,0,2072.078593
884,29,73331.45,1,12.27991447,1,0,1,692.5685037
885,31,50561.44,1,6.573582085,1,1,1,1366.210807
886,37,39478.06,1,10.47189661,0,1,1,1476.963855
887,57,40460.35,1,13.32211645,0,0,0,1321.204826
888,26,33602.96,1,5.439572058,0,0,0,1557.923129
889,36,58590.12,1,7.84599874,1,1,1,740.0368256
890,83,71916.6,1,8.989389393,0,1,1,644.2789946
891,60,38692.31,2,10.9725355,2,0,0,1640.006106
892,74,8882.51,2,16.53887592,3,0,0,545.6211065
893,35,36384.62,2,15.56284947,1,0,1,1258.06366
894,59,22107.4,1,8.121051317,2,0,1,1582.783024
895,55,125002.34,1,4.937247087,0,0,0,596.3449707
896,66,25472.79,1,5.921988779,1,0,0,1335.902829
897,49,45020.08,1,11.61603945,0,0,1,1460.632443
898,22,33543.36,1,11.08657399,0,1,1,545.1832765
899,32,18555.15,3,8.406366357,0,0,0,463.6509838
900,72,40108.38,2,13.05019837,1,0,1,1766.074131
901,34,18762.01,3,12.017333,0,1,0,1101.650764
902,77,70372.16,1,10.51532824,0,0,1,1490.383762
903,27,6424.15,1,6.056073185,3,1,1,1328.747604
904,48,67012.93,2,5.900461334,1,1,1,1199.466728
905,67,34090.24,1,4.455529019,0,1,1,1234.176575
906,59,46728.49,2,10.13094024,0,1,1,809.979871
907,42,20841.67,2,10.02323853,2,1,0,1196.870152
908,75,7862.38,2,0.760277434,1,1,0,649.8383392
909,48,12000.1,1,5.114025367,1,1,1,927.9297296
910,87,29812.92,1,6.988268456,0,0,0,984.2036034
911,43,49710.21,2,14.96043073,1,0,1,1148.280787
912,20,70419.88,1,12.36821127,2,0,1,1719.483972
913,48,70133.7,2,10.87926101,2,0,0,1880.78289
914,21,78537.66,2,15.55101617,0,0,1,1560.361086
915,34,42917.45,2,8.211187999,3,0,1,1930.805216
916,30,6300.17,2,11.71773291,2,0,1,1447.711265
917,50,18414.04,2,6.911626144,0,2,0,836.5749555
918,35,32399.51,2,6.271196467,1,0,0,1224.604104
919,76,8716.12,2,10.52545349,1,1,1,765.8624235
920,38,97592.52,1,9.699996141,0,0,1,1553.013845
921,75,28704.22,2,11.00710107,0,0,1,1320.132625
922,37,43995.62,1,13.86336803,0,0,1,1642.394079
923,67,26659.08,2,3.294848551,2,0,0,876.2446802
924,84,12571.62,1,12.58586084,1,1,1,1424.117227
925,81,14623.21,1,8.888970383,1,1,1,1083.381195
926,26,53713.12,2,7.054722377,2,0,0,900.6921852
927,20,7598.57,2,7.14125345,0,0,1,1482.558282
928,20,23773.72,2,5.965254402,0,0,1,1386.2317
929,18,29810.9,3,8.159988366,0,0,0,970.4333183
930,37,47683.58,1,5.729233184,1,2,0,806.2451255
931,41,77396.38,1,6.572735215,2,0,0,1258.30276
932,36,39770.82,1,10.86747966,2,0,0,938.5556359
933,64,83953.98,1,10.56770254,2,0,0,853.1123448
934,56,76785.63,1,9.718721513,1,1,0,1706.688082
935,34,37860.53,1,11.6041258,1,0,1,658.4234711
936,52,38119.34,1,9.586917162,2,0,0,1375.909262
937,44,18073.86,2,8.606588238,1,0,1,708.2981607
938,62,45860.11,2,10.01552859,0,0,1,1729.48154
939,32,24499.96,1,11.30041277,0,0,1,848.3285479
940,34,4493.49,1,10.41328888,1,1,1,1302.621469
941,26,17649.89,2,7.694429352,0,1,1,730.6968601
942,46,9035.25,1,12.37922958,0,2,1,1965.419062
943,57,60251.75,2,13.65070244,2,0,1,771.5712211
944,54,17773.11,1,9.846699861,0,0,1,1830.93361
945,60,47573.47,1,13.03239121,1,0,0,1486.699299
