"customer_id","age","TechSupport"
"C387905",30,"No"
"M777913",38,"No"
"M731030",78,"No"
"M201624",85,"Yes"
"R158965",63,"No"
"P458031",88,"No"
"D398300",49,"Yes"
"H927567",31,"No"
"B813556",33,"Yes"
"Q721747",28,"Yes"
"B293510",84,"No"
"G991506",35,"No"
"I600346",43,"No"
"U968415",73,"No"
"H358470",77,"No"
"K669208",37,"No"
"K740871",24,"No"
"K886172",56,"Yes"
"A145480",75,"No"
"D604002",70,"Yes"
"H885464",54,"Yes"
"D493302",42,"Yes"
"T495616",69,"No"
"H175210",50,"Yes"
"D461453",47,"Yes"
"P905987",59,"Yes"
"H391200",57,"No"
"W980288",29,"No"
"X319524",32,"No"
"V52887",81,"No"
"B756017",22,"No"
"G67438",37,"No"
"J909235",83,"Yes"
"X512139",44,"No"
"G343802",85,"Yes"
"V350641",58,"No"
"R699488",80,"No"
"J869368",28,"No"
"F570484",31,"Yes"
"N131545",87,"Yes"
"T267542",36,"Yes"
"J379461",23,"No"
"N14233",70,"Yes"
"I787322",24,"No"
"R481476",49,"Yes"
"N85718",60,"Yes"
"J651060",85,"No"
"Y892014",32,"No"
"M559025",46,"No"
"V37260",47,"No"
"I142610",34,"Yes"
"Z884144",47,"Yes"
"V765087",21,"No"
"N241441",48,"Yes"
"N956188",23,"No"
"Q641611",41,"No"
"M665668",37,"No"
"P872354",58,"Yes"
"V198321",34,"No"
"H326789",77,"Yes"
"D110610",49,"Yes"
"J989060",32,"No"
"Y482387",64,"Yes"
"M112566",70,"No"
"U873148",56,"Yes"
"E328814",45,"Yes"
"I236091",88,"No"
"B46761",22,"No"
"P362205",78,"No"
"Z197598",69,"No"
"M132319",51,"No"
"Y313023",26,"Yes"
"V148850",22,"No"
"G18466",66,"No"
"S958641",35,"No"
"A27178",39,"No"
"N454763",37,"No"
"H02721",72,"No"
"B920638",64,"No"
"N863885",48,"No"
"G223396",51,"Yes"
"T860986",49,"No"
"W923132",86,"No"
"D84259",37,"No"
"X989117",55,"Yes"
"B308070",54,"No"
"E439042",63,"No"
"R437395",65,"No"
"C28930",41,"Yes"
"X528575",79,"Yes"
"X666934",26,"No"
"B431778",63,"No"
"W891810",73,"Yes"
"P684515",55,"Yes"
"Q136086",43,"No"
"N762092",48,"Yes"
"K402176",72,"No"
"O139361",18,"No"
"I407574",33,"Yes"
"H523864",33,"Yes"
"N794031",76,"No"
"Z964652",55,"No"
"P176039",48,"No"
"A531249",87,"Yes"
"Y979093",74,"No"
"V673184",55,"No"
"Y786322",65,"No"
"A613334",44,"No"
"R760297",19,"No"
"Y793007",87,"Yes"
"B14813",85,"No"
"F421496",27,"Yes"
"W198106",55,"No"
"U750518",47,"No"
"S755342",73,"No"
"I845157",68,"Yes"
"L259175",50,"Yes"
"W252609",23,"No"
"P619108",36,"No"
"P78007",53,"Yes"
"E137592",62,"Yes"
"I894965",89,"Yes"
"E505861",74,"No"
"N321214",28,"No"
"T667020",19,"No"
"W226633",63,"Yes"
"A663417",26,"Yes"
"L361543",45,"No"
"H297976",29,"Yes"
"G371724",87,"No"
"R244586",27,"No"
"H518825",50,"No"
"N864022",41,"No"
"Z807165",70,"No"
"O866592",74,"No"
"Z723653",72,"No"
"L529868",71,"No"
"Z973803",55,"No"
"O521013",89,"No"
"D79066",38,"No"
"M708037",21,"No"
"H378177",71,"Yes"
"W949462",49,"No"
"X888490",74,"No"
"W66069",34,"Yes"
"N663585",42,"No"
"Z526333",26,"Yes"
"A959352",48,"Yes"
"M79725",42,"No"
"B286935",88,"No"
"V492229",41,"Yes"
"P331793",55,"Yes"
"E919874",20,"No"
"D598850",83,"No"
"V658272",42,"No"
"L985245",43,"No"
"Z282830",72,"No"
"R687130",45,"No"
"S06268",18,"No"
"D164540",30,"No"
"Z703867",25,"No"
"I110420",58,"No"
"T824376",86,"No"
"B68757",88,"Yes"
"V91565",48,"No"
"Z517352",86,"No"
"L156274",39,"No"
"S664476",55,"No"
"A568113",34,"Yes"
"L932066",69,"No"
"A943825",72,"Yes"
"U100638",66,"Yes"
"Z587554",39,"No"
"Z458777",56,"Yes"
"M689888",44,"No"
"Y735827",18,"No"
"L812206",70,"Yes"
"O852145",46,"Yes"
"F34950",30,"Yes"
"I124986",76,"Yes"
"N434328",33,"No"
"Z900859",74,"Yes"
"Y952292",21,"No"
"H490984",71,"No"
"X683383",66,"Yes"
"N464571",66,"Yes"
"L497687",35,"Yes"
"S351935",25,"No"
"X65353",43,"Yes"
"G27660",72,"Yes"
"M373201",25,"Yes"
"C696811",43,"No"
"P729485",57,"No"
"A159743",23,"Yes"
"U956918",20,"No"
"H887808",35,"No"
"L929915",81,"Yes"
"S844282",57,"No"
"Z420709",32,"No"
"G372009",60,"No"
"M843500",64,"Yes"
"S60448",48,"No"
"D613617",40,"Yes"
"T784519",67,"Yes"
"O937146",64,"No"
"E581896",21,"Yes"
"A626819",82,"Yes"
"J61610",72,"Yes"
"Q404548",23,"No"
"E28570",37,"Yes"
"R893524",24,"No"
"O972146",40,"Yes"
"K816219",32,"Yes"
"P613936",59,"No"
"M168449",44,"Yes"
"Z804586",60,"No"
"J21506",56,"No"
"H433120",23,"No"
"O808338",24,"Yes"
"I714132",85,"No"
"Y686545",55,"No"
"L130149",52,"No"
"T628807",42,"No"
"H774850",49,"No"
"P897691",84,"No"
"I783595",45,"Yes"
"L928678",24,"No"
"V838270",32,"No"
"P310885",18,"No"
"J397554",73,"Yes"
"S589285",87,"No"
"N874492",62,"Yes"
"U229289",82,"No"
"Z716087",71,"Yes"
"V250371",71,"No"
"F809236",55,"Yes"
"F973379",61,"No"
"E486314",41,"Yes"
"O969694",54,"Yes"
"I674556",53,"Yes"
"Q881585",49,"Yes"
"K376911",69,"Yes"
"Y243544",59,"Yes"
"P670407",18,"Yes"
"X404290",36,"No"
"S961459",55,"Yes"
"G676884",22,"Yes"
"D633161",56,"No"
"J787663",89,"No"
"P888518",82,"Yes"
"F102583",35,"No"
"G359370",20,"No"
"E214052",39,"No"
"H696459",65,"No"
"B335074",28,"No"
"U362149",86,"Yes"
"H513187",27,"No"
"R715020",65,"No"
"E631569",61,"Yes"
"J364503",39,"Yes"
"B794135",55,"Yes"
"U631731",86,"No"
"X623749",35,"No"
"E832576",23,"No"
"D102792",75,"Yes"
"X235629",24,"Yes"
"X977611",34,"Yes"
"V109479",63,"Yes"
"K265887",50,"Yes"
"E975865",46,"Yes"
"B796987",46,"Yes"
"V749792",24,"No"
"F815786",32,"No"
"T812251",57,"No"
"L430003",50,"No"
"A379980",49,"No"
"G88929",69,"Yes"
"K927289",77,"No"
"G805398",30,"No"
"N323793",26,"No"
"L223256",30,"No"
"O316327",78,"No"
"E596633",73,"Yes"
"K605178",39,"No"
"R338627",39,"Yes"
"A577468",72,"No"
"T405685",37,"No"
"K713324",34,"No"
"V751713",27,"Yes"
"F640080",24,"No"
"J333300",43,"No"
"A901418",58,"Yes"
"Z213844",75,"No"
"Y13437",33,"Yes"
"L603364",57,"Yes"
"U746589",78,"Yes"
"F992079",74,"Yes"
"V383785",51,"Yes"
"N49031",32,"Yes"
"W269326",84,"No"
"K685926",60,"No"
"M601678",20,"No"
"B541413",38,"Yes"
"G335816",71,"No"
"L953747",56,"No"
"H658358",35,"No"
"O307232",33,"No"
"J321425",88,"No"
"S125158",75,"No"
"L178101",34,"Yes"
"E198606",89,"Yes"
"T347409",76,"No"
"Z75568",69,"No"
"M590359",88,"No"
"Q517075",64,"No"
"R49034",65,"No"
"D47888",51,"No"
"T299295",69,"Yes"
"F318775",81,"No"
"X900013",79,"Yes"
"O546888",64,"No"
"T215382",58,"Yes"
"Y665708",77,"Yes"
"H419978",19,"Yes"
"P611486",60,"No"
"H385873",30,"No"
"K61066",71,"Yes"
"E186134",31,"Yes"
"D507423",74,"No"
"V372461",64,"No"
"K639306",47,"No"
"M566246",76,"No"
"D368442",74,"No"
"Z384326",54,"No"
"T420398",55,"No"
"V505906",22,"No"
"J673680",31,"Yes"
"C753779",80,"No"
"B75335",67,"Yes"
"D872983",18,"No"
"S357067",85,"Yes"
"C158375",71,"Yes"
"P997019",70,"Yes"
"W673739",29,"Yes"
"V878392",58,"Yes"
"D988380",19,"Yes"
"H263050",54,"No"
"Y944097",68,"No"
"S612810",40,"No"
"N915028",78,"No"
"L947214",67,"No"
"O804356",18,"No"
"X590319",58,"No"
"T188581",33,"No"
"W574179",57,"No"
"Y224996",61,"No"
"X972156",79,"Yes"
"X972068",57,"Yes"
"S53034",72,"No"
"R378039",58,"Yes"
"C40270",44,"Yes"
"H669815",45,"No"
"U405731",58,"No"
"U391082",22,"No"
"Y494489",86,"Yes"
"O112473",45,"No"
"C783546",70,"No"
"T994346",61,"Yes"
"V334774",71,"No"
"O416626",38,"Yes"
"G963411",35,"No"
"E39633",74,"No"
"L655501",24,"Yes"
"G914703",72,"No"
"C484531",30,"No"
"N795132",40,"Yes"
"K698636",43,"No"
"S735536",56,"No"
"G241795",28,"No"
"T840029",44,"No"
"W846119",46,"Yes"
"V441781",47,"No"
"G707517",75,"No"
"P67575",19,"No"
"G763681",28,"No"
"J274180",49,"No"
"R616110",63,"Yes"
"E186561",44,"No"
"M379813",70,"No"
"Z574073",48,"No"
"N851131",36,"No"
"U325455",70,"No"
"T247716",75,"No"
"Q439921",56,"No"
"L667560",34,"No"
"W40512",45,"No"
"E890927",30,"No"
"F990377",44,"Yes"
"C555140",34,"No"
"T237036",20,"No"
"W26648",28,"Yes"
"N382796",35,"No"
"B228839",80,"No"
"R624962",53,"No"
"M740803",83,"Yes"
"I383825",43,"No"
"D560463",25,"No"
"F918156",69,"No"
"I720429",32,"Yes"
"P752095",75,"No"
"B44052",46,"No"
"V162258",23,"Yes"
"Z345451",67,"Yes"
"T306798",75,"Yes"
"N976772",56,"No"
"F698431",60,"No"
"V13975",63,"No"
"R944888",32,"No"
"C740658",87,"No"
"S545486",67,"Yes"
"U622257",66,"No"
"K794401",75,"No"
"T208691",88,"No"
"Z902385",64,"Yes"
"J791834",87,"No"
"I165667",55,"No"
"H103547",49,"Yes"
"D863205",51,"No"
"F83785",45,"Yes"
"R829775",75,"Yes"
"P247561",83,"Yes"
"B325435",43,"Yes"
"Y706239",82,"No"
"G262368",48,"No"
"I370992",72,"No"
"U931407",79,"No"
"I757738",29,"Yes"
"M380162",23,"No"
"S984278",49,"No"
"J85140",45,"No"
"M496408",38,"No"
"Y46632",25,"No"
"Z781034",42,"No"
"V508616",66,"Yes"
"E447952",51,"Yes"
"S759376",75,"No"
"U739645",35,"No"
"A672602",47,"Yes"
"R702919",39,"No"
"D945013",71,"No"
"R28109",58,"Yes"
"A658164",71,"Yes"
"Z671295",24,"Yes"
"E683384",43,"No"
"U526402",41,"No"
"O180602",29,"Yes"
"Q428611",77,"Yes"
"V130606",52,"Yes"
"Q416534",82,"No"
"W648387",84,"No"
"J429182",66,"Yes"
"R767834",42,"Yes"
"N472279",67,"No"
"P579491",28,"Yes"
"I87381",40,"No"
"S353547",75,"No"
"L589688",72,"Yes"
"V166378",73,"Yes"
"E689585",59,"No"
"M773746",73,"Yes"
"V634698",41,"No"
"E380866",88,"No"
"Y332336",35,"No"
"I114622",18,"Yes"
"Y564438",63,"No"
"Y76888",82,"No"
"X376072",66,"Yes"
"L954651",86,"Yes"
"Y643021",20,"No"
"E119109",76,"Yes"
"P956414",29,"No"
"G938547",23,"No"
"I478025",55,"No"
"K208350",57,"No"
"O654560",30,"Yes"
"E569695",56,"No"
"A290262",83,"Yes"
"K378058",39,"No"
"S15130",52,"No"
"H813478",35,"No"
"W909052",54,"No"
"P811960",49,"Yes"
"S197462",87,"No"
"E365087",20,"No"
"E651305",88,"No"
"R699182",38,"No"
"J991902",43,"No"
"R114719",34,"No"
"X981511",44,"Yes"
"T257204",70,"No"
"I598290",49,"No"
"D832053",72,"No"
"S238589",41,"Yes"
"S815475",54,"No"
"N953071",49,"Yes"
"J871183",77,"Yes"
"I842673",35,"No"
"X719304",34,"No"
"A880064",43,"No"
"O793984",59,"No"
"O570146",58,"Yes"
"M95380",75,"No"
"T864638",63,"Yes"
"I132993",57,"Yes"
"E874619",63,"No"
"S83663",42,"No"
"N352428",37,"No"
"V255943",21,"No"
"I962072",60,"Yes"
"C525794",38,"Yes"
"T767247",50,"No"
"V653192",85,"No"
"T800245",18,"No"
"M520636",37,"Yes"
"Z693235",37,"No"
"G856109",74,"Yes"
"S482320",76,"No"
"T240588",62,"No"
"L193735",42,"Yes"
"V217475",81,"No"
"V11448",80,"No"
"S105011",50,"Yes"
"E613354",21,"Yes"
"T782123",41,"No"
"I20636",71,"Yes"
"V620091",45,"No"
"F937423",46,"No"
"I783434",58,"Yes"
"X321301",87,"Yes"
"X63493",18,"Yes"
"O546867",50,"No"
"H380138",31,"Yes"
"G954272",27,"No"
"R304458",44,"No"
"B388679",45,"Yes"
"I903464",33,"No"
"Z437261",36,"No"
"C423250",47,"No"
"W660958",56,"No"
"J648554",81,"No"
"R493661",26,"Yes"
"T834491",33,"No"
"Q154739",47,"No"
"Z708637",61,"No"
"F847848",80,"No"
"R107699",75,"No"
"L276198",78,"Yes"
"L735152",75,"Yes"
"M980625",58,"No"
"F719220",46,"Yes"
"D963015",28,"No"
"Q197121",43,"No"
"J612800",66,"No"
"A765321",84,"Yes"
"O177521",69,"No"
"X85547",20,"No"
"R486370",35,"Yes"
"M208967",88,"No"
"V262977",71,"No"
"O625994",86,"No"
"W558522",24,"No"
"K119215",76,"No"
"E125308",33,"No"
"Z756585",79,"No"
"C137039",76,"Yes"
"Q691255",24,"No"
"Y517310",77,"Yes"
"K985102",62,"Yes"
"L398663",21,"Yes"
"W336937",39,"No"
"W492697",23,"Yes"
"I04614",87,"No"
"N793554",27,"Yes"
"E795487",60,"Yes"
"F506160",80,"No"
"P21687",56,"Yes"
"H700435",20,"Yes"
"E883874",39,"No"
"I590360",30,"No"
"E148039",47,"Yes"
"O02351",35,"No"
"N634882",66,"No"
"X875564",76,"No"
"P978672",70,"No"
"E938201",44,"No"
"R723405",73,"No"
"W659823",72,"Yes"
"P40226",42,"No"
"P45702",58,"No"
"Y365598",68,"No"
"B274609",19,"Yes"
"D838879",79,"Yes"
"C544905",54,"No"
"H315719",19,"Yes"
"H153597",46,"Yes"
"I616985",63,"No"
"I169568",85,"No"
"R305280",64,"Yes"
"S407948",21,"No"
"A156547",18,"Yes"
"M963224",83,"No"
"Q832279",33,"No"
"O569612",58,"No"
"C48384",24,"Yes"
"D741708",88,"Yes"
"P857810",40,"Yes"
"T845800",26,"Yes"
"V433765",70,"No"
"K876816",21,"Yes"
"F568055",75,"Yes"
"R600913",67,"No"
"Z111185",29,"Yes"
"B334871",26,"Yes"
"X945875",38,"Yes"
"J231240",20,"No"
"E930275",60,"Yes"
"N404737",65,"No"
"C141141",36,"No"
"S166772",79,"No"
"Y56153",68,"Yes"
"U83203",29,"No"
"A829889",87,"No"
"A45605",34,"Yes"
"R945498",22,"Yes"
"M795444",20,"No"
"D39869",33,"Yes"
"G885904",75,"Yes"
"X61484",86,"No"
"W890597",68,"No"
"B643657",60,"Yes"
"B954936",25,"No"
"M463457",39,"Yes"
"M410370",27,"No"
"W905155",25,"No"
"A143104",44,"No"
"R166251",65,"No"
"H931262",73,"No"
"F418834",48,"No"
"U996984",39,"Yes"
"Y94906",55,"Yes"
"N883420",71,"No"
"W87485",44,"Yes"
"G125653",35,"No"
"N394404",40,"Yes"
"O19563",34,"No"
"O674680",89,"No"
"D678099",35,"No"
"L567398",59,"No"
"L233231",73,"No"
"C245356",88,"No"
"U215061",34,"Yes"
"I840543",67,"No"
"Y332088",51,"No"
"S512993",26,"No"
"E398773",45,"No"
"M379412",52,"No"
"L272704",25,"Yes"
"G863758",60,"No"
"F921697",83,"No"
"W712461",25,"No"
"E928658",58,"No"
"Z808995",64,"Yes"
"M772290",74,"No"
"C398142",27,"No"
"I470274",51,"No"
"P902500",59,"No"
"V838957",78,"No"
"P403100",36,"No"
"W864777",84,"No"
"R657635",42,"Yes"
"H168237",75,"Yes"
"J703576",39,"Yes"
"B202167",75,"Yes"
"Q301443",57,"No"
"P536859",35,"No"
"X733399",52,"No"
"V740990",66,"No"
"D777172",24,"No"
"U442595",23,"Yes"
"M531432",54,"Yes"
"M45175",81,"No"
"H17292",21,"No"
"C765929",47,"No"
"W247511",47,"No"
"T289864",57,"No"
"H471461",19,"Yes"
"M286359",52,"No"
"N386981",84,"Yes"
"A547802",80,"No"
"U821939",58,"No"
"I792505",61,"No"
"J39435",40,"No"
"G427544",47,"Yes"
"B773288",55,"No"
"W895555",89,"No"
"T526594",81,"Yes"
"V258672",81,"No"
"N822972",43,"Yes"
"U33762",84,"Yes"
"P631143",57,"No"
"V320610",73,"Yes"
"L357076",37,"No"
"Y467657",86,"No"
"B548800",40,"No"
"Q147980",62,"Yes"
"C62438",69,"No"
"T420846",20,"No"
"Z846097",86,"Yes"
"R957727",82,"Yes"
"R41832",49,"No"
"F794193",68,"No"
"Q700725",66,"No"
"R657154",29,"No"
"Y789151",20,"No"
"R609595",53,"No"
"G39363",27,"No"
"W796355",56,"Yes"
"N559916",34,"No"
"K292735",37,"Yes"
"B700580",82,"No"
"N375994",57,"No"
"J518310",45,"No"
"N05120",27,"Yes"
"I997253",21,"No"
"M99576",66,"Yes"
"T116497",51,"No"
"S665656",30,"No"
"H948553",25,"No"
"B964240",53,"No"
"A712898",79,"Yes"
"G721287",41,"No"
"T369873",63,"Yes"
"L801309",70,"Yes"
"C688406",58,"No"
"C662599",63,"No"
"Q999794",46,"No"
"X857361",89,"No"
"R973770",49,"No"
"C357653",30,"No"
"K11670",86,"Yes"
"E385207",28,"Yes"
"E931940",56,"No"
"W54345",80,"Yes"
"I910640",28,"No"
"I761973",53,"Yes"
"F953442",86,"No"
"A752890",27,"No"
"F583877",77,"No"
"K69985",85,"No"
"S322351",47,"No"
"X68805",57,"No"
"P376744",51,"No"
"E450395",37,"Yes"
"N281048",32,"No"
"P75697",55,"No"
"Y828304",69,"Yes"
"V966228",24,"Yes"
"X782335",79,"No"
"U741540",64,"No"
"H990431",26,"Yes"
"K580285",60,"No"
"O187454",69,"Yes"
"I20900",37,"No"
"M614352",65,"Yes"
"F545041",70,"Yes"
"K78832",81,"No"
"V296012",42,"No"
"U838638",55,"Yes"
"R660727",21,"No"
"I857183",30,"No"
"V827986",86,"No"
"G570471",81,"Yes"
"R838901",81,"No"
"A297665",19,"Yes"
"X397883",41,"No"
"A230205",76,"No"
"J530359",70,"Yes"
"B422289",22,"No"
"F813169",41,"Yes"
"G756797",32,"No"
"H958808",54,"Yes"
"T406508",57,"No"
"X117439",72,"Yes"
"Y40918",48,"No"
"S590957",46,"No"
"W612241",41,"Yes"
"G941019",64,"Yes"
"Y479211",62,"No"
"R960457",44,"No"
"C360245",86,"No"
"F757995",36,"No"
"I591323",66,"No"
"H588870",54,"No"
"N516025",63,"No"
"P100818",59,"Yes"
"J587558",65,"Yes"
"N694912",48,"Yes"
"H220280",49,"Yes"
"F524918",35,"No"
"M220153",87,"No"
"N709080",60,"No"
"U542416",82,"No"
"W61708",45,"No"
"M318063",44,"No"
"C801700",19,"No"
"J118805",37,"No"
"I735245",19,"No"
"L600852",70,"Yes"
"M879457",51,"Yes"
"G927101",71,"No"
"T107748",30,"Yes"
"Y568846",27,"No"
"U908663",36,"No"
"V183873",76,"Yes"
"L111051",47,"Yes"
"Q610513",26,"No"
"E582623",31,"No"
"P854464",34,"Yes"
"E511723",56,"No"
"M826178",44,"No"
"S858588",62,"No"
"F648241",39,"No"
"E140541",29,"No"
"O347208",49,"No"
"U282565",18,"No"
"X599782",19,"No"
"N927054",43,"Yes"
"N892048",28,"Yes"
"F753373",86,"No"
"D736145",70,"No"
"S242452",79,"No"
"K802864",84,"No"
"Z543865",46,"No"
"T400799",29,"No"
"N765545",55,"Yes"
"G24522",86,"No"
"C186329",26,"No"
"O412041",79,"Yes"
"O444965",72,"Yes"
"A823740",34,"No"
"S66397",45,"No"
"U289879",31,"No"
"B471691",20,"No"
"F644052",80,"No"
"D634003",77,"No"
"M652188",44,"No"
"Q105645",73,"Yes"
"G906721",45,"No"
"N451528",53,"No"
"D154460",20,"No"
"V524680",85,"Yes"
"H154358",28,"No"
"Y561275",68,"No"
"O987448",18,"No"
"V540593",82,"No"
"Q955462",28,"No"
"J898084",29,"Yes"
"E15840",54,"No"
"Y616166",67,"No"
"D984586",28,"No"
"X53693",84,"No"
"T06917",68,"No"
"Q81623",34,"Yes"
"G548369",21,"Yes"
"Y704877",44,"No"
"O410610",54,"No"
"U71984",30,"Yes"
"E449403",48,"No"
"X633473",51,"No"
"A260461",60,"Yes"
"K578547",50,"No"
"S258368",87,"No"
"B483014",44,"Yes"
"K598923",82,"No"
"C130346",29,"No"
"A822635",23,"Yes"
"C230660",44,"No"
"U896725",68,"No"
"S588320",75,"Yes"
"K724315",31,"No"
"E553725",78,"No"
"Y997825",64,"No"
"S197399",46,"No"
"I962364",23,"No"
"S169323",77,"No"
"T504980",63,"No"
"K840745",32,"No"
"M410334",42,"No"
"T306269",46,"No"
"F471155",55,"No"
"T809859",60,"No"
"O506037",36,"No"
"A564348",49,"No"
"W511688",26,"Yes"
"X428566",32,"No"
"X872459",67,"No"
"E370537",67,"Yes"
"B447151",36,"Yes"
"U670681",68,"No"
"D423729",67,"No"
"M251105",67,"No"
"E761923",52,"Yes"
"R899126",77,"No"
"Z757096",36,"Yes"
"F560212",48,"No"
"Z566002",25,"Yes"
"S144581",63,"Yes"
"K156953",19,"No"
"O980113",39,"No"
"V320235",44,"No"
"S905756",47,"No"
"J460469",71,"No"
"S372424",19,"No"
"K527252",70,"No"
"U817172",72,"No"
"U344720",34,"No"
"U573497",76,"No"
"M634196",30,"No"
"V153573",60,"No"
"D862321",59,"Yes"
"F855746",60,"No"
"N179804",55,"Yes"
"A947132",36,"No"
"D140678",57,"No"
"N51963",49,"No"
"I975420",83,"No"
"X494393",77,"No"
"Q749337",29,"No"
"U698178",62,"No"
"A984966",84,"No"
"D176700",44,"Yes"
"W384122",37,"Yes"
"Q420319",19,"Yes"
"J765743",78,"No"
"F322259",83,"Yes"
"K588515",41,"No"
"G227154",23,"No"
"M188312",53,"Yes"
"X557239",67,"No"
"B393356",88,"Yes"
"Z113624",77,"Yes"
"D323193",43,"No"
"Q38182",73,"No"
"O147731",45,"No"
"L560973",57,"Yes"
"L753491",36,"Yes"
"B293319",69,"Yes"
"I854440",30,"No"
"K466776",44,"No"
"I395495",25,"Yes"
"T13306",31,"No"
"V473732",64,"No"
"A764510",48,"No"
"V812066",31,"Yes"
"U505805",22,"Yes"
"I319064",57,"No"
"V112489",23,"No"
"B198899",52,"Yes"
"V86587",69,"No"
"A552277",61,"Yes"
"P183760",84,"No"
"I697644",54,"No"
"L736665",67,"No"
"Y37120",40,"Yes"
"N38323",37,"Yes"
"D72544",29,"No"
"U204351",23,"No"
"K640365",36,"No"
"Q448092",76,"Yes"
"P636120",87,"No"
"F176447",51,"No"
"Q501175",25,"No"
"T805948",40,"No"
"J141938",30,"No"
"V17305",19,"No"
"F558455",21,"No"
"A393225",65,"Yes"
"Z960689",51,"No"
"Z680350",86,"Yes"
"S584863",52,"No"
"A184694",68,"No"
"B921858",89,"No"
"P43520",18,"No"
"R212242",33,"No"
"W304055",58,"No"
"W319899",65,"Yes"
"R86309",86,"Yes"
"W616179",80,"No"
"R468786",86,"Yes"
"Z680392",44,"No"
"C813162",45,"No"
"C209549",53,"No"
"H813670",35,"No"
"Z129976",60,"Yes"
"Z21281",71,"No"
"S66272",70,"No"
"C993846",46,"No"
"R564739",64,"No"
"Q858315",44,"No"
"C341035",21,"No"
"K340706",26,"Yes"
"C461782",75,"No"
"Y271616",81,"No"
"D39279",27,"No"
"S981645",75,"No"
"Z578943",19,"Yes"
"B842292",47,"No"
"S06924",81,"No"
"W286676",43,"No"
"K863807",83,"Yes"
"F851755",22,"Yes"
"J150941",59,"No"
"B446255",81,"Yes"
"O128322",81,"Yes"
"B717434",26,"No"
"L09452",67,"No"
"Y112097",19,"Yes"
"E613276",24,"No"
"Y358625",82,"No"
"L473992",26,"No"
"L146780",80,"Yes"
"K487772",89,"Yes"
"P87929",19,"No"
"P549470",20,"Yes"
"U469886",60,"Yes"
"Z827010",86,"No"
"N816335",35,"Yes"
"P888263",47,"No"
"Y221956",41,"Yes"
"G838188",41,"No"
"X946359",40,"Yes"
"A53575",28,"No"
"F335560",40,"Yes"
"S487434",60,"No"
"Q667742",61,"Yes"
"N842500",70,"No"
"R506451",39,"Yes"
"U565764",32,"No"
"L142934",28,"No"
"G17131",29,"Yes"
"R686984",83,"No"
"K846511",73,"Yes"
"G966744",33,"No"
"M847600",46,"No"
"Y996334",66,"No"
"V455137",45,"Yes"
"H153949",33,"No"
"T401958",24,"No"
"Z462594",49,"No"
"O554282",59,"No"
"U632597",19,"No"
"R21451",70,"No"
"G730072",48,"No"
"R257162",74,"No"
"O881167",32,"Yes"
"B651104",52,"Yes"
"L853820",58,"Yes"
"T539156",44,"Yes"
"U13490",83,"Yes"
"T689270",76,"No"
"I902249",81,"No"
"D60541",66,"No"
"Q17056",28,"Yes"
"A661362",83,"No"
"Y909888",60,"No"
"Q109692",18,"Yes"
"H130516",63,"Yes"
"J416511",57,"No"
"R313998",48,"No"
"W970160",47,"No"
"F437041",77,"No"
"W384807",77,"No"
"H773130",71,"No"
"Y206805",74,"No"
"Q634561",39,"No"
"D877925",45,"No"
"S815917",23,"No"
"W53761",33,"Yes"
"H909511",78,"No"
"F630480",64,"No"
"G463713",62,"Yes"
"S704962",26,"No"
"T326046",25,"No"
"D538894",63,"Yes"
"D176597",21,"No"
"S333764",62,"Yes"
"Z529081",74,"No"
"K316646",22,"No"
"G547194",26,"No"
"V721671",86,"Yes"
"B300786",18,"No"
"H832557",79,"Yes"
"F475715",81,"No"
"H89950",78,"No"
"F198326",18,"Yes"
"D289914",57,"Yes"
"H227023",51,"No"
"H134577",35,"No"
"Q450492",25,"No"
"Z81410",57,"Yes"
"N309726",82,"No"
"E405064",29,"Yes"
"N532929",58,"Yes"
"O466894",60,"No"
"B72873",85,"Yes"
"U300011",74,"Yes"
"V596816",21,"Yes"
"J590464",67,"No"
"Q354961",43,"No"
"P342976",46,"No"
"B971638",26,"No"
"U372337",47,"No"
"K150476",86,"No"
"B873691",26,"No"
"H532086",32,"No"
"G897228",81,"No"
"K729511",48,"Yes"
"H316557",43,"Yes"
"J741530",83,"No"
"P763257",85,"No"
"A687783",38,"Yes"
"E138556",67,"No"
"O987835",55,"No"
"P606593",53,"Yes"
"B857068",52,"No"
"U980861",63,"Yes"
"Z900744",29,"No"
"L239044",81,"Yes"
"T841767",82,"No"
"T111377",83,"No"
"C60436",68,"Yes"
"I172741",53,"Yes"
"W102835",49,"Yes"
"N813159",33,"No"
"V140814",49,"No"
"G372041",43,"No"
"Q437352",69,"Yes"
"L760140",19,"No"
"Z246678",87,"No"
"U409049",22,"No"
"X354809",70,"No"
"G945520",80,"Yes"
"L308466",60,"Yes"
"Y626351",58,"Yes"
"D500075",32,"Yes"
